"field_date","site_reach","site","reach","estimator","transect","orientation","depth_cm","green_algae","Microcoleus","Anabaena_Cylindrospermum","bare_biofilm","other_N_fixers","Micro_pres","Ana_Cyl_pres","riffle_rapid"
"2023-07-31","SFE-M-1S","SFE-M","1S","JZ",60,"75%","13",15,6,0,79,0,"y","n","n"
"2023-07-31","SFE-M-1S","SFE-M","1S","JZ",75,"25%","26",0,0,0,93,7,"n","y","n"
"2023-07-31","SFE-M-1S","SFE-M","1S","JZ",90,"50%","54",0,0,0,95,5,"n","y","n"
"2023-07-31","SFE-M-1S","SFE-M","1S","JZ",105,"75%","57",92,0,3,5,0,"n","y","n"
"2023-07-31","SFE-M-1S","SFE-M","1S","JZ",120,"25%","50",80,0,10,10,0,"n","y","n"
"2023-07-31","SFE-M-1S","SFE-M","1S","JZ",135,"50%","73",0,0,0,99,1,"n","y","n"
"2023-07-31","SFE-M-1S","SFE-M","1S","JZ",150,"75%","92",92,0,3,5,0,"n","y","n"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",0,"50%","21",2,0,1,97,0,"n","y","n"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",15,"75%","20",50,0,0,50,0,"n","n","y"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",30,"25%","27",7,6,0,87,0,"y","y","y"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",45,"50%","15",2,4,0,94,0,"y","n","y"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",60,"75%","18",95,0,0,5,0,"n","y","n"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",75,"25%","28",92,0,0,0,8,"n","y","n"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",90,"50%","48",97,0,0,0,3,"n","y","n"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",105,"75%","59",45,0,45,10,0,"n","y","n"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",120,"25%","29",55,0,45,0,0,"n","y","n"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",135,"50%","71",0,0,0,98,2,"n","y","n"
"2023-08-07","SFE-M-1S","SFE-M","1S","JZ",150,"75%","95",55,0,40,5,0,"n","y","n"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",0,"75%","20",0,0,2,98,0,"n","y","n"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",15,"25%","54",55,0,0,45,0,"y","n","n"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",30,"50%","9",1,4,0,95,0,"y","n","y"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",45,"75%","13",2,6,0,92,0,"y","n","y"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",60,"25%","8",10,0,0,90,0,"y","y","n"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",75,"50%","48",83,0,0,10,7,"y","y","n"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",90,"75%","56",40,30,30,0,0,"y","y","n"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",105,"25%","37",44,0,44,10,2,"y","y","n"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",120,"50%","71",4,0,3,86,7,"y","y","n"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",135,"75%","72",40,27.5,27.5,5,0,"y","y","n"
"2023-08-14","SFE-M-1S","SFE-M","1S","JZ",150,"25%","35",0,0,0,90,10,"n","n","n"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",0,"25%","26",0,0,0,100,0,"n","n","n"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",15,"50%","21",97,3,0,0,0,"y","y","y"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",30,"75%","25",7,30,0,63,0,"y","y","y"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",45,"50%","11",7,20,0,73,0,"y","y","y"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",60,"75%","15",99,1,0,0,0,"y","y","n"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",75,"75%","31",85,4,1,10,0,"y","y","n"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",90,"25%","35",0,0,0,97,3,"y","y","n"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",105,"50%","60",0,0,0,96,4,"y","y","n"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",120,"75%","64",30,30,40,0,0,"y","y","n"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",135,"25%","50",0,0,0,85,15,"n","y","n"
"2023-08-22","SFE-M-1S","SFE-M","1S","JZ",150,"50%","85",0,0,0,95,5,"n","y","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",0,"25%","27",0,0,0,100,0,"y","y","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",15,"25%","33",2,0,0,98,0,"y","y","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",30,"75%","26",60,30,10,0,0,"y","y","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",45,"25%","15",7,10,0,83,0,"y","n","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",60,"50%","15",90,0,0,10,0,"y","n","y"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",75,"75%","31",30,30,1,39,0,"y","y","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",90,"25%","44",0,0,0,98,2,"y","y","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",105,"50%","58",0,0,0,100,0,"y","y","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",120,"75%","77",70,23,5,2,0,"y","y","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",135,"25%","60",0,0,0,80,20,"y","y","n"
"2023-08-28","SFE-M-1S","SFE-M","1S","JZ",150,"50%","87",0,0,0,95,5,"n","n","n"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",0,"75%","22",0,0,0,100,0,"n","y","n"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",15,"25%","51",93,0,0,7,0,"n","y","n"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",30,"50%","9",5,8,0,87,0,"y","n","y"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",45,"75%","7",12,10,0,78,0,"y","n","y"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",60,"25%","12",35,0,0,65,0,"y","n","y"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",75,"50%","39",93,0,0,7,0,"y","y","n"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",90,"75%","53",35,35,20,10,0,"y","y","n"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",105,"25%","47",0,0,0,65,35,"y","y","n"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",120,"50%","59",0,0,25,55,20,"y","y","n"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",135,"75%","62",95,0,5,0,0,"n","y","n"
"2023-09-04","SFE-M-1S","SFE-M","1S","JZ",150,"25%","55",0,0,0,40,60,"n","y","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",0,"75%","24",0,0,0,100,0,"n","y","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",15,"25%","49",80,0,0,20,0,"y","n","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",30,"50%","19",1,3,0,96,0,"y","n","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",45,"75%","9",5,17,0,78,0,"y","n","y"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",60,"25%","14",97,0,0,3,0,"n","n","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",75,"50%","39",95,0,0,5,0,"y","y","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",90,"75%","52",30,30,30,10,0,"y","y","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",105,"25%","33",0,0,0,90,10,"y","y","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",120,"50%","66",0,0,2,78,20,"n","y","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",135,"75%","61",5,0,0,85,10,"n","y","n"
"2023-09-12","SFE-M-1S","SFE-M","1S","JZ",150,"25%","59",0,0,0,70,30,"n","y","n"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",0,"75%","21",0,0,0,100,0,"n","y","n"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",15,"25%","50",15,0,0,85,0,"y","n","n"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",30,"50%","7",0,40,0,60,0,"y","n","y"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",45,"75%","5",7,30,0,63,0,"y","n","y"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",60,"25%","10",95,0,0,5,0,"y","n","n"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",75,"50%","40",90,0,0,10,0,"y","y","n"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",90,"75%","53",35,30,30,5,0,"y","y","n"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",105,"25%","30",0,0,0,80,20,"n","y","n"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",120,"50%","60",0,0,4,56,40,"n","y","n"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",135,"75%","66",0,0,0,75,25,"n","y","n"
"2023-09-18","SFE-M-1S","SFE-M","1S","JZ",150,"25%","56",0,0,2,48,50,"n","y","n"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",0,"50%","50",0,0,0,100,0,"n","n","n"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",15,"75%","56",0,0,0,70,30,"y","n","n"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",30,"25%","18",2,93,0,5,0,"y","n","y"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",45,"50%","8",10,50,0,40,0,"y","n","y"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",60,"75%","14",10,0,0,90,0,"n","n","n"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",75,"25%","31",0,0,0,100,0,"n","n","n"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",90,"50%","44",0,0,0,99,1,"n","y","n"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",105,"75%","56",0,0,0,90,10,"n","y","n"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",120,"25%","36",0,0,0,80,20,"n","y","n"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",135,"50%","62",0,0,20,55,25,"n","y","n"
"2023-09-24","SFE-M-1S","SFE-M","1S","JZ",150,"75%","83",0,0,3,37,60,"n","y","n"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",0,"25%","40",1,0,0,99,0,"n","n","n"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",15,"25%","60",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",45,"50%","34",0,0,0,100,0,"y","n","y"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",60,"50%","13",0,0,0,100,0,"n","n","y"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",75,"25%","16",3,0,0,97,0,"n","n","n"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",90,"50%","30",1,0,0,99,0,"n","n","n"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",105,"75%","34",1,0,0,99,0,"n","n","n"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",120,"25%","33",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",135,"50%","48",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-2","SFE-M","2","TAE",150,"75%","45",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",0,"25%","58",3,0,0,97,0,"n","n","n"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",15,"25%","57",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",45,"25%","4",0,0,0,100,0,"n","n","y"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",60,"50%","20",0,0,0,100,0,"n","n","y"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",75,"75%","12",0,0,0,100,0,"n","n","y"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",90,"25%","15",1,0,0,99,0,"n","n","n"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",105,"50%","44",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",120,"75%","20",1,0,0,99,0,"n","n","n"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",135,"25%","33",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-2","SFE-M","2","TAE",150,"50%","54",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",0,"75%","56",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",15,"25%","23",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",45,"25%","36",5,0,0,95,0,"n","n","y"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",60,"25%","4",0,0,0,100,0,"n","n","y"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",75,"50%","15",0,0,0,100,0,"n","n","y"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",90,"75%","20",2,0,0,98,0,"n","n","n"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",105,"25%","13",1,0,0,99,0,"n","n","n"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",120,"50%","26",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",135,"75%","41",5,0,0,95,0,"n","n","n"
"2023-07-03","SFE-M-2","SFE-M","2","TAE",150,"25%","46",0,0,0,100,0,"n","n","n"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",0,"25%","50",1,0,0,99,0,"y","n","n"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",15,"50%","35",0,0,0,100,0,"n","n","n"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",45,"25%","17",4,0,0,96,0,"n","n","n"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",60,"25%","22",2,0,0,98,0,"n","n","n"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",75,"25%","34",0,0,0,100,0,"n","n","n"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",90,"75%","20",4,0,0,96,0,"n","n","y"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",105,"50%","25",0,0,0,100,0,"n","n","n"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",120,"25%","18",1,0,0,99,0,"n","y","n"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",135,"75%","30",1,0,0,99,0,"n","n","n"
"2023-07-10","SFE-M-2","SFE-M","2","TAE",150,"50%","57",0,0,0,100,0,"n","n","n"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",0,"25%","43",1,0,0,99,0,"n","n","n"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",15,"50%","25",0,0,0,100,0,"n","n","n"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",45,"25%","33",0,0,0,100,0,"n","n","y"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",60,"25%","25",2,0,0,98,0,"n","n","y"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",75,"50%","45",0,0,0,100,0,"n","n","y"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",90,"75%","17",0,0,0,100,0,"n","n","y"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",105,"25%","8",0,0,0,100,0,"n","y","y"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",120,"50%","18",0,0,0,100,0,"n","n","n"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",135,"75%","33",3,0,0,97,0,"n","n","n"
"2023-07-17","SFE-M-2","SFE-M","2","TAE",150,"25%","33",0,0,0,100,0,"n","n","n"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",0,"75%","40",0,0,0,100,0,"y","n","n"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",15,"25%","38",0,0,0,100,0,"y","n","n"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",30,"50%","41",0,0,0,100,0,"n","n","y"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",45,"75%","45",15,4,0,81,0,"y","n","y"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",60,"25%","27",0,0,0,100,0,"n","n","y"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",75,"50%","40",0,0,0,100,0,"n","n","y"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",90,"75%","18",0,0,0,100,0,"n","n","y"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",105,"25%","6",0,0,0,100,0,"n","y","y"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",120,"50%","16",0,0,0,100,0,"n","y","n"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",135,"75%","28",0,0,0,100,0,"n","n","n"
"2023-07-24","SFE-M-2","SFE-M","2","TAE",150,"25%","34",0,0,0,100,0,"n","n","n"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",0,"50%","30",1,0,0,99,0,"y","y","n"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",15,"75%","57",3,0,0,97,0,"n","n","n"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",30,"25%","26",1,0,0,99,0,"y","n","y"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",45,"50%","43",3,0,0,97,0,"y","n","y"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",60,"75%","55",1,0,0,99,0,"y","n","y"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",75,"25%","26",0,0,0,100,0,"n","n","n"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",90,"50%","9",5,0,0,95,0,"n","n","y"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",105,"75%","18",0,0,0,100,0,"n","y","y"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",120,"25%","14",0,0,0,100,0,"n","y","n"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",135,"50%","33",0,0,0,100,0,"n","y","n"
"2023-07-31","SFE-M-2","SFE-M","2","TAE",150,"75%","50",0,0,0,100,0,"n","n","n"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",0,"25%","34",4,0,0,96,0,"y","y","n"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",15,"50%","18",0,0,0,100,0,"y","n","n"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",30,"75%","49",1,0,0,99,0,"y","n","y"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",45,"25%","26",6,2,0,91,1,"y","n","n"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",60,"50%","50",3,0,0,97,0,"y","n","y"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",75,"75%","48",0,0,0,100,0,"n","n","n"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",90,"25%","6",2,0,0,98,0,"n","n","y"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",105,"50%","17",4,0,0,96,0,"n","y","y"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",120,"75%","28",0,0,0,100,0,"n","y","n"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",135,"25%","25",0,0,0,100,0,"n","n","n"
"2023-08-07","SFE-M-2","SFE-M","2","TAE",150,"50%","44",0,0,0,100,0,"n","n","n"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",0,"75%","36",4,0,0,96,0,"y","y","n"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",15,"25%","28",1,0,0,99,0,"y","n","n"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",30,"50%","44",0,0,0,100,0,"y","n","y"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",45,"75%","48",5,20,0,75,0,"y","n","n"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",60,"25%","25",3,0,0,97,0,"n","n","y"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",75,"50%","47",0,0,0,100,0,"y","n","n"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",90,"75%","26",4,0,0,96,0,"n","n","y"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",105,"25%","3",0,0,0,100,0,"n","y","n"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",120,"50%","18",0,0,0,100,0,"n","y","n"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",135,"75%","33",0,0,0,100,0,"n","y","n"
"2023-08-14","SFE-M-2","SFE-M","2","TAE",150,"25%","31",0,0,0,100,0,"n","y","n"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",0,"25%","34",0,0,0,100,0,"y","y","n"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",15,"50%","20",2,0,0,98,0,"y","n","n"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",30,"75%","50",0,0,0,99,1,"y","n","y"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",45,"25%","25",4,0,0,96,0,"y","n","y"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",60,"50%","43",1,5,0,94,0,"y","n","y"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",75,"75%","46",10,0,0,90,0,"y","n","n"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",90,"25%","7",12,0,0,88,0,"y","n","y"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",105,"50%","19",40,0,0,60,0,"y","n","y"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",120,"75%","22",0,0,0,100,0,"y","y","n"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",135,"25%","18",0,0,0,100,0,"y","y","n"
"2023-08-22","SFE-M-2","SFE-M","2","TAE",150,"50%","47",0,0,0,100,0,"y","y","n"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",0,"25%","30",0,10,0,90,0,"y","y","n"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",15,"50%","8",0,5,0,95,0,"y","n","n"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",30,"75%","40",1,0,0,99,0,"y","n","y"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",45,"25%","27",2,4,0,94,0,"y","n","y"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",60,"50%","37",2,3,0,95,0,"y","n","y"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",75,"75%","40",0,0,0,100,0,"y","n","n"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",90,"25%","5",5,0,0,95,0,"y","n","y"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",105,"50%","20",2,0,0,98,0,"n","n","y"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",120,"75%","17",0,0,0,100,0,"n","n","n"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",135,"25%","18",0,0,0,100,0,"y","n","n"
"2023-08-28","SFE-M-2","SFE-M","2","TAE",150,"50%","37",0,0,0,100,0,"y","n","n"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",0,"25%","27",0,3,0,97,0,"y","y","n"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",15,"50%","12",0,5,0,95,0,"y","n","n"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",30,"75%","42",0,0,0,100,0,"y","n","y"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",45,"25%","30",4,8,0,88,0,"y","n","y"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",60,"50%","37",0,4,0,96,0,"y","n","y"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",75,"75%","42",0,0,0,100,0,"y","n","y"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",90,"25%","4",2,0,0,98,0,"y","n","y"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",105,"50%","17",1,0,0,99,0,"y","n","y"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",120,"75%","24",0,0,0,100,0,"y","y","n"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",135,"25%","16",0,0,0,100,0,"y","y","n"
"2023-09-04","SFE-M-2","SFE-M","2","TAE",150,"50%","46",0,0,0,100,0,"n","y","n"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",0,"25%","29",1,0,0,99,0,"y","n","n"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",15,"50%","9",0,1,0,99,0,"y","n","n"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",30,"75%","39",0,0,0,100,0,"y","n","y"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",45,"25%","21",5,3,0,92,0,"y","n","y"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",60,"50%","37",0,6,0,94,0,"y","n","y"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",75,"75%","39",0,0,0,100,0,"y","n","y"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",90,"25%","6",3,1,0,96,0,"y","n","y"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",105,"50%","20",7,0,0,93,0,"y","n","y"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",120,"75%","23",0,0,0,100,0,"y","n","n"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",135,"25%","19",0,0,0,100,0,"n","n","n"
"2023-09-12","SFE-M-2","SFE-M","2","TAE",150,"50%","58",0,0,0,100,0,"n","n","n"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",0,"75%","31",0,0,0,100,0,"y","n","n"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",15,"25%","27",0,0,0,100,0,"y","n","n"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",30,"50%","26",0,40,0,60,0,"y","n","y"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",45,"75%","33",0,88,0,12,0,"y","n","y"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",60,"25%","20",0,0,0,100,0,"y","n","y"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",75,"50%","18",0,0,0,100,0,"y","n","y"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",90,"75%","31",0,0,0,100,0,"y","n","y"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",105,"25%","15",0,0,0,100,0,"y","n","n"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",120,"50%","17",0,0,0,100,0,"y","y","n"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",135,"75%","26",0,0,0,100,0,"n","y","n"
"2023-09-18","SFE-M-2","SFE-M","2","TAE",150,"25%","24",0,0,5,95,0,"n","y","n"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",0,"50%","20",0,0,0,100,0,"y","n","n"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",15,"75%","58",0,0,0,100,0,"y","n","n"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",30,"25%","16",0,85,0,15,0,"y","n","y"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",45,"50%","31",0,75,0,25,0,"y","n","y"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",60,"75%","42",0,10,0,90,0,"y","n","y"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",75,"25%","12",0,5,0,95,0,"y","n","n"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",90,"50%","23",0,3,0,97,0,"y","n","y"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",105,"75%","13",0,0,0,100,0,"y","y","y"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",120,"25%","6",0,0,0,100,0,"y","y","n"
